boot,cv,feature,weight,std
boot14,cv1,ter_len_mean,0.0005071145398258699,0.0003705848052223339
boot14,cv1,gap_var_pos1,0.0004965218294122498,0.0002940300425680102
boot14,cv1,total_tree_len,0.0004940685099326902,0.00029132579613495315
boot14,cv1,gap_mean_pos3,0.0004180857050727234,0.0009450729684289337
boot14,cv1,nogap_prop,0.0004142745264974661,0.00083512460321083
boot14,cv1,gc_mean_pos2,0.00041216486421159727,0.0006268952102370225
boot14,cv1,gc_var_pos3,0.0003938192362382158,0.0002531796420390887
boot14,cv1,gc_mean_pos1,0.0003788935390242314,0.0001611919167225829
boot14,cv1,singletons,0.0003784982220241133,0.0005013138346962988
boot14,cv1,coeffVar_len,0.00037052408895207585,0.00026527452986855455
boot14,cv1,gap_var_pos3,0.00033280127804528463,0.00024037932990680097
boot14,cv1,rcv,0.0002914844579794221,0.00025460721954968416
boot14,cv1,gc_var,0.00025820273643529915,0.00044009770521450856
boot14,cv1,gc_var_pos2,0.0002578229372584623,0.00027487031242746246
boot14,cv1,gap_mean_pos1,0.000223128981638534,0.000287945608453978
boot14,cv1,supp_mean,0.00016618320617541746,0.00015071821495311029
boot14,cv1,entropy,0.0001437237396915407,0.00021945350972175378
boot14,cv1,seq_len_nogap,0.00010555419564538565,0.00019311163923917243
boot14,cv1,saturation,9.951039473000148e-05,0.0003190627774630722
boot14,cv1,ter_len_var,6.965961643060917e-05,0.00019378018773277182
boot14,cv1,LB_std,6.725576238024042e-05,0.0002802493938108073
boot14,cv1,inter_len_var,5.8413960687545565e-05,0.0003997950014685862
boot14,cv1,gc_mean,3.347511311270299e-05,0.00026061134957069824
boot14,cv1,gc_var_pos1,-1.7942040131115055e-06,0.00017764295610190668
boot14,cv1,gap_var_pos2,-5.303812624148641e-06,0.00028103469340807477
boot14,cv1,pi_std,-8.25954439204113e-05,0.00022691775004314788
boot14,cv1,gap_mean,-8.609944928220869e-05,0.0004730501313042494
boot14,cv1,pis,-8.935023022927202e-05,0.00024685872614779324
boot14,cv1,gap_var,-0.00013462094149940818,0.0002204281693753271
boot14,cv1,seq_len,-0.0005543122396726015,0.0005585558918902943
boot14,cv2,inter_len_mean,0.0012219192110289577,0.0008414952185677603
boot14,cv2,gap_mean_pos3,0.0006460617984833065,0.0004186764462914239
boot14,cv2,pi_mean,0.0005503552934799689,0.000322712323206982
boot14,cv2,gap_var_pos3,0.00047716856857854415,0.0002926501929010966
boot14,cv2,pi_std,0.0004495897089987751,0.00023895089347496942
boot14,cv2,gap_var,0.0004377243635174431,0.0003068846778436759
boot14,cv2,pis,0.000372852230487237,0.0001648241134050732
boot14,cv2,ter_len_mean,0.00035056729278237374,0.0003417613172767251
boot14,cv2,singletons,0.0003190979846362375,0.00023847180792190036
boot14,cv2,LB_std,0.0003079561580830899,0.00017184799470833898
boot14,cv2,treeness,0.0002567579518197442,0.000278114131016996
boot14,cv2,invariants,0.00025514454841177536,0.00016323973908676404
boot14,cv2,saturation,0.0002300511408889594,0.00014642304334526254
boot14,cv2,gc_mean_pos3,0.00020631356103415418,0.00040900390602657604
boot14,cv2,nheaders,0.00017909825020300045,0.0006269932596961804
boot14,cv2,supp_mean,0.00016168602520068228,0.00011756596126273878
boot14,cv2,total_tree_len,0.00016084139099609013,0.00016057265833918942
boot14,cv2,patterns,0.00015486766506707356,0.0003294313785830787
boot14,cv2,inter_len_var,0.00014953162723450083,0.0002336536064985279
boot14,cv2,nogap_prop,0.00013787326109313659,0.0002673109028514914
boot14,cv2,gc_mean_pos1,0.00013693002558071903,0.00020915063824500854
boot14,cv2,seq_len,0.00011945578260338458,0.00033321172076203364
boot14,cv2,gc_mean,0.0001173261655957894,0.00013954290997894657
boot14,cv2,gap_var_pos1,0.00010036495392265519,0.00015168924534836745
boot14,cv2,entropy,8.357604202073737e-05,0.00019346591217808416
boot14,cv2,seq_len_nogap,4.71632050393371e-05,0.00020932069217494866
boot14,cv2,gap_var_pos2,2.9757585586568243e-05,0.00014524771766343924
boot14,cv2,gap_mean,1.9389765274368113e-05,0.00014618525238608692
boot14,cv2,ter_len_var,-3.8965223002770945e-07,0.00020448293555984894
boot14,cv2,gc_mean_pos2,-6.866546220655467e-06,0.00011934968490970383
boot14,cv2,vars,-1.2598981816943495e-05,0.00013875099969617438
boot14,cv2,gap_mean_pos2,-1.3266364939476389e-05,0.00021083977684601193
boot14,cv2,gc_var,-2.630846445585533e-05,0.0003283443532139444
boot14,cv2,gap_mean_pos1,-5.418071592074927e-05,0.00013692566481982209
boot14,cv2,coeffVar_len,-6.130239115055656e-05,0.00015366642142657238
boot14,cv2,gc_var_pos3,-8.20241335877768e-05,0.0003187271685819345
boot14,cv2,treeness_o_rcv,-0.00010859830088075631,0.000440007618224435
boot14,cv2,gc_var_pos2,-0.00016869144119248725,0.00017393478138476992
boot14,cv2,gc_var_pos1,-0.00018257318385232548,0.00030246619207913107
boot14,cv2,rcv,-0.0002724382728093856,0.000529777464030793
boot14,cv3,gc_var,0.0008219857767764141,0.0006869323959742828
boot14,cv3,nheaders,0.0007988310278954165,0.00039756672501546544
boot14,cv3,gc_mean_pos3,0.0006578183029349105,0.0003839528430007545
boot14,cv3,gc_var_pos3,0.0003499388534466455,0.00037052050914000955
boot14,cv3,gap_mean_pos2,0.00031043481372320975,0.0004310288916124097
boot14,cv3,singletons,0.0002913990498554352,0.00021011695534292507
boot14,cv3,inter_len_mean,0.00019496999572013522,0.00014885469480439695
boot14,cv3,gap_var_pos3,0.0001464786462194635,0.00026285688347558783
boot14,cv3,gc_mean_pos1,0.0001310924973107576,0.0002820584994854543
boot14,cv3,gap_mean_pos3,0.00012180098384226012,0.0001303609691675035
boot14,cv3,gap_mean,0.00011792550418246784,0.00014269553889637433
boot14,cv3,nogap_prop,0.00011108131213881934,0.00012864413618511597
boot14,cv3,seq_len_nogap,0.00011099199558428668,0.00021302190476359158
boot14,cv3,supp_mean,0.0001036280291324182,0.00017257591655503842
boot14,cv3,coeffVar_len,9.146743674396788e-05,0.00018017096531233127
boot14,cv3,gap_mean_pos1,6.861434958625443e-05,0.0001017859694528384
boot14,cv3,gc_mean_pos2,5.899841896850305e-05,0.00020040556165009632
boot14,cv3,inter_len_var,5.687790880103003e-05,0.00011497001290675777
boot14,cv3,LB_std,4.510679824606248e-05,0.00019849643785191607
boot14,cv3,vars,2.2444091076227608e-05,0.00015822449855748587
boot14,cv3,ter_len_mean,1.2318388868026165e-05,0.00018311099166090685
boot14,cv3,rcv,8.142705795237126e-06,0.00018523148142265172
boot14,cv3,treeness,1.0582991551402743e-06,0.00012907814110618118
boot14,cv3,gc_var_pos1,-5.5296266415363895e-06,0.00019191400160156662
boot14,cv3,gap_var_pos1,-1.171790855428803e-05,0.00013784034976717258
boot14,cv3,saturation,-1.2058190199046443e-05,0.0002230923394651236
boot14,cv3,gap_var_pos2,-5.386321265170094e-05,0.00014751144969872419
boot14,cv3,entropy,-5.74957458054981e-05,0.0002463593589471929
boot14,cv3,pi_std,-7.65956809237897e-05,0.0001994353345447211
boot14,cv3,gap_var,-9.420416397258504e-05,0.00024931795835154936
boot14,cv3,pi_mean,-0.00010836889209409909,0.00016240740719229824
boot14,cv3,pis,-0.00011180163218880851,0.0001782116117113087
boot14,cv3,total_tree_len,-0.00012056789293533113,0.0003867641961969823
boot14,cv3,seq_len,-0.0001305129470172546,9.917923836102483e-05
boot14,cv3,gc_mean,-0.00015523822107437206,0.00029023558968638014
boot14,cv3,invariants,-0.00016372571789102327,0.00033286020531949094
boot14,cv3,gc_var_pos2,-0.00017508694167995873,0.00018813371406369733
boot14,cv3,ter_len_var,-0.0001889398237176354,0.00019116333024940126
boot14,cv3,patterns,-0.00019695756621967652,0.0001289437240705072
boot14,cv3,treeness_o_rcv,-0.0002748366629016134,0.00014101447867912625
boot14,cv4,gc_mean_pos3,0.0045540231290729805,0.0014103598630190789
boot14,cv4,pi_std,0.001508869012805134,0.0010914839935175205
boot14,cv4,rcv,0.0014193678362412433,0.0012819601560745025
boot14,cv4,invariants,0.0013569595181860848,0.0005425586258206032
boot14,cv4,saturation,0.0012575138702122957,0.0007651178404442772
boot14,cv4,gap_mean_pos3,0.0007933701620379943,0.0003356225970785668
boot14,cv4,gc_var_pos3,0.0007251160854357646,0.00036271820681688143
boot14,cv4,treeness_o_rcv,0.0007202700582339273,0.0006954390745108977
boot14,cv4,gc_var,0.0006762388183422747,0.00021807525525410022
boot14,cv4,gap_var,0.0006579890677219889,0.00040466547758335943
boot14,cv4,gap_mean_pos1,0.0006339162508848708,0.00037381060506223553
boot14,cv4,seq_len_nogap,0.0005946921844454701,0.00032688588675826367
boot14,cv4,patterns,0.0005448083547627367,0.0003349007812845536
boot14,cv4,gc_mean_pos1,0.00044851794132271373,0.00017611023020532512
boot14,cv4,gap_var_pos1,0.00043646274568079265,0.0003827035059399316
boot14,cv4,gc_mean_pos2,0.0003405079981237205,0.0006355433399811118
boot14,cv4,inter_len_mean,0.0003043113647345566,0.000415393215016293
boot14,cv4,gap_mean_pos2,0.0002949643906024764,0.0002101556867233216
boot14,cv4,pis,0.00029236123621702195,0.0001678979234309474
boot14,cv4,gc_mean,0.00024380353821157872,0.00036706287514776337
boot14,cv4,gc_var_pos1,0.00023461444586786603,0.00015858330200386317
boot14,cv4,gap_var_pos3,0.00022064679196011155,0.000273991343330164
boot14,cv4,nheaders,0.00020940989080337632,0.0005958282175783779
boot14,cv4,singletons,0.0001554830904182654,0.00022078568213300504
boot14,cv4,gap_var_pos2,8.875680464944594e-05,0.00016427821897030357
boot14,cv4,inter_len_var,8.19092520611582e-05,0.00019004034288468065
boot14,cv4,vars,6.634274188585559e-05,0.00019356042266999109
boot14,cv4,ter_len_mean,1.4848790251366096e-05,0.0001718366737187761
boot14,cv4,total_tree_len,1.1531586321784359e-05,0.00018899739960194089
boot14,cv4,ter_len_var,-1.4043709928066028e-07,4.4206815296587346e-05
boot14,cv4,nogap_prop,-4.0977522557957e-06,0.00040921673282066196
boot14,cv4,supp_mean,-2.5827549939448914e-05,0.0004355656252116555
boot14,cv4,gc_var_pos2,-3.6053415518337296e-05,0.0001557293222561971
boot14,cv4,gap_mean,-5.625407747317734e-05,0.0002063062050079278
boot14,cv4,treeness,-6.68670516285176e-05,0.00022604446316956074
boot14,cv4,entropy,-7.869641909537415e-05,0.0004562850014540832
boot14,cv4,seq_len,-0.00012297774708616788,0.0003255560948354257
boot14,cv4,pi_mean,-0.00026190061606593803,0.0005161503054206721
boot14,cv4,LB_std,-0.00036626480909835737,0.0008334022291688555
boot14,cv4,coeffVar_len,-0.000495873977100005,0.0003707744950434557
boot15,cv1,vars,0.00047408651349265126,0.0004276669620548997
boot15,cv1,coeffVar_len,0.0004727746669077404,0.000266780471578865
boot15,cv1,gc_var_pos1,0.0004241591479014388,0.0001952353022105643
boot15,cv1,pi_mean,0.00032359597256703497,0.00029988413498086133
boot15,cv1,rcv,0.0003154793917951937,0.00020936210036118816
boot15,cv1,seq_len_nogap,0.0002984689870820774,0.00026962716960342303
boot15,cv1,inter_len_mean,0.000263193075271321,0.0004431581542084379
boot15,cv1,gc_var,0.00025852795510552406,0.00033032620760534614
boot15,cv1,LB_std,0.00024657794996171877,0.00027248150629554415
boot15,cv1,supp_mean,0.0002452817428576233,0.0002744352035627782
boot15,cv1,patterns,0.00024137236464325556,0.00017514742093956108
boot15,cv1,gc_mean_pos2,0.00023756024331684432,0.00028941575936477815
boot15,cv1,gc_var_pos2,0.00021492166767706405,0.00015656511688700152
boot15,cv1,treeness,0.00020701728570493946,0.0006658881631684859
boot15,cv1,gc_var_pos3,0.00017633770617520722,0.0002398011882451389
boot15,cv1,seq_len,0.00016566704156602844,0.0002523902415503544
boot15,cv1,gc_mean_pos3,0.00016518386849772207,0.00016561681040168808
boot15,cv1,ter_len_var,0.00013050260908386042,0.00021156172597732635
boot15,cv1,gap_mean_pos2,0.0001210482392517158,0.0002492437336700111
boot15,cv1,entropy,0.00010103604712745934,0.00018838781110899058
boot15,cv1,gap_mean_pos1,8.618908589758973e-05,0.00015794970484751502
boot15,cv1,treeness_o_rcv,8.159756189092995e-05,0.0004004979116502672
boot15,cv1,gap_var_pos3,7.288543995991312e-05,0.0002587273073648782
boot15,cv1,pi_std,6.941983516363409e-05,0.0002709996349270591
boot15,cv1,total_tree_len,5.495022518357359e-05,0.00017459591131657487
boot15,cv1,inter_len_var,5.320893359635273e-05,0.00014067890440346549
boot15,cv1,gc_mean_pos1,4.5168564132267164e-05,0.0001788232257422309
boot15,cv1,nheaders,3.1319051557580636e-05,0.00023100550487042097
boot15,cv1,gap_var,2.9253181794130638e-05,0.0002558338546362184
boot15,cv1,gap_var_pos2,2.722074613699249e-05,0.00018103031034837565
boot15,cv1,ter_len_mean,-2.255831891026752e-05,0.00010518706526894552
boot15,cv1,singletons,-4.400730745831069e-05,0.00015980145424890764
boot15,cv1,invariants,-9.016659288425848e-05,0.00020412022561034577
boot15,cv1,nogap_prop,-0.00010199257529499572,0.00020064077103499093
boot15,cv1,gap_mean_pos3,-0.00010279669808063218,0.00012417010654665076
boot15,cv1,saturation,-0.0001634442137258983,0.0002852698206253564
boot15,cv1,gc_mean,-0.00017568372852473605,0.0002188819000398567
boot15,cv1,gap_mean,-0.00018911462104122479,0.0004076952562889515
boot15,cv1,gap_var_pos1,-0.00019903972981082888,0.00015719822628349262
boot15,cv1,pis,-0.0002871048589602941,0.0002736567842478179
boot15,cv2,supp_mean,0.0023269844382451605,0.0007284649802164511
boot15,cv2,treeness,0.001273474555352688,0.0006001458468020804
boot15,cv2,nheaders,0.0011318539609179556,0.0008590765401952143
boot15,cv2,gap_var_pos3,0.000690566064162018,0.0005105454755242883
boot15,cv2,gc_mean_pos2,0.0003897253741121713,0.0003039252482341019
boot15,cv2,entropy,0.0003884575484101388,0.0004962580650070906
boot15,cv2,rcv,0.00034488053678317655,0.0004151616801975515
boot15,cv2,treeness_o_rcv,0.00030575092704845653,0.0002599073010953203
boot15,cv2,vars,0.00029921430948739156,0.00035188425887255697
boot15,cv2,gap_var_pos1,0.00023929932981451823,0.0002211110381383383
boot15,cv2,gc_var_pos3,0.0002363738578482426,0.0002495996299007266
boot15,cv2,patterns,0.0002181685371277925,0.00043056840421682347
boot15,cv2,gap_mean,0.00021010306896534936,0.00032146059390598
boot15,cv2,pi_mean,0.00018271044821171909,0.0005475491270738808
boot15,cv2,gap_mean_pos1,0.00018235415229966064,0.0003461238216864917
boot15,cv2,ter_len_mean,0.00012705963007785716,0.00045819489600650633
boot15,cv2,gc_mean_pos1,0.00012436420587853215,0.00042606718369692456
boot15,cv2,LB_std,4.620543369992916e-05,0.0002791012749391624
boot15,cv2,ter_len_var,4.541195332629117e-05,8.771152980440009e-05
boot15,cv2,total_tree_len,4.009790296100199e-05,0.0001982940666469724
boot15,cv2,seq_len_nogap,1.180942570714605e-06,0.0004501931165323807
boot15,cv2,invariants,-2.4119836332670287e-05,0.00029726049341412736
boot15,cv2,coeffVar_len,-3.0197559085647362e-05,0.0002937028260131782
boot15,cv2,gap_mean_pos3,-6.991962041729875e-05,0.000229771560606463
boot15,cv2,inter_len_mean,-7.422866495508551e-05,0.0006273384596772741
boot15,cv2,gc_var_pos1,-8.522686672768925e-05,0.00018259708287723665
boot15,cv2,gc_mean,-8.869925668799627e-05,0.0003089344793199785
boot15,cv2,gc_mean_pos3,-9.386422384957558e-05,0.00025112554133846303
boot15,cv2,gc_var,-0.00011842122468284366,0.00027298387441451066
boot15,cv2,gap_mean_pos2,-0.0002251045388993958,0.00023060784135667888
boot15,cv2,gap_var_pos2,-0.00022802820102217416,0.00032812236165465335
boot15,cv2,nogap_prop,-0.00023663299034651573,0.00028494020590707776
boot15,cv2,gc_var_pos2,-0.00025458289876222827,0.0007702282053179359
boot15,cv2,gap_var,-0.00028256905873281753,0.0002130784156905745
boot15,cv2,pi_std,-0.00031510224598550697,0.00028709600755458996
boot15,cv2,inter_len_var,-0.00048428598577285374,0.00041782744542200804
boot15,cv2,seq_len,-0.0004915902369488233,0.00016863033002512094
boot15,cv2,singletons,-0.0005118862314128172,0.0004140296016583499
boot15,cv2,saturation,-0.0005441716788677566,0.0005494763048977209
boot15,cv2,pis,-0.0009456878153636595,0.0005786033380402524
boot15,cv3,treeness_o_rcv,0.0008541420566715888,0.0003302075962032589
boot15,cv3,gc_mean_pos3,0.0007975309722615448,0.0006466864996462275
boot15,cv3,gc_mean_pos1,0.000742291418868782,0.0003637715475186307
boot15,cv3,ter_len_mean,0.0006479739864483441,0.00027569819455910136
boot15,cv3,total_tree_len,0.0005589540569955631,0.00039942727586491186
boot15,cv3,inter_len_mean,0.0005519420177707079,0.00030739372411092724
boot15,cv3,vars,0.0004806518055302748,0.000538065385434569
boot15,cv3,gap_mean_pos3,0.0004432217551587868,0.0003177076970260624
boot15,cv3,gap_var,0.00042047824629185866,0.0002073497283512755
boot15,cv3,invariants,0.00038042233071329865,0.0002422702834895766
boot15,cv3,patterns,0.0003653915902224465,0.00028793142283688476
boot15,cv3,gap_var_pos3,0.0003462167857602838,0.00036829353690419374
boot15,cv3,gc_var_pos1,0.00034420431749857525,0.00027559440088697514
boot15,cv3,seq_len,0.00033904836787160926,0.00030666226120871186
boot15,cv3,pis,0.0003334192444067022,0.00024612852094014895
boot15,cv3,LB_std,0.00029461994312024345,0.0003474055855918678
boot15,cv3,gc_mean,0.00029093892531317637,0.00030644427548875313
boot15,cv3,gc_var_pos2,0.0002764361972247613,0.00026754549313960885
boot15,cv3,gap_mean_pos2,0.0002759425094730164,0.0004189188762431074
boot15,cv3,coeffVar_len,0.00025561308636208244,0.00017186709587415773
boot15,cv3,rcv,0.0002554972217109371,0.00020967029559876068
boot15,cv3,gap_mean_pos1,0.00024528258879376807,0.00014464347279676936
boot15,cv3,pi_mean,0.0002446688823747095,0.00017832312110767365
boot15,cv3,seq_len_nogap,0.0002396900489444255,0.00017953700730433068
boot15,cv3,nheaders,0.0001723470537578353,0.0001955048236855401
boot15,cv3,treeness,8.089596867989116e-05,0.0002240394980293045
boot15,cv3,gc_mean_pos2,6.397863725651529e-05,0.00040149709510782803
boot15,cv3,gc_var,2.7953645275222844e-05,0.0005621119814111652
boot15,cv3,nogap_prop,-4.680203462790189e-06,0.0003888290587486705
boot15,cv3,ter_len_var,-7.907421695430434e-06,4.796594623251853e-05
boot15,cv3,entropy,-8.579198621246536e-05,0.0002369754518357214
boot15,cv3,supp_mean,-8.71664705246697e-05,0.000558186456677423
boot15,cv3,gc_var_pos3,-0.0001458538240924212,0.0004144888862420854
boot15,cv3,inter_len_var,-0.00019444737085929503,0.00021801891798441702
boot15,cv3,singletons,-0.00020568848192144108,0.00016004230126894525
boot15,cv3,gap_mean,-0.0002261969564418341,0.0002206232025581699
boot15,cv3,saturation,-0.00029852835573564244,0.0005688744252269995
boot15,cv3,gap_var_pos2,-0.00037834953140849614,0.0002927758072854164
boot15,cv3,gap_var_pos1,-0.000497155552995012,0.00023311169352887453
boot15,cv3,pi_std,-0.0006169005112161963,0.00031880767310358106
boot15,cv4,invariants,0.0011472019553740976,0.00042188071757492344
boot15,cv4,treeness,0.000713537137052831,0.00038938793004304387
boot15,cv4,inter_len_mean,0.0006693298613988804,0.0004032060972553473
boot15,cv4,seq_len_nogap,0.0004151350685805011,0.0004505353096789004
boot15,cv4,gc_var_pos1,0.0003333969180743139,0.00023362432493252198
boot15,cv4,gc_mean_pos3,0.0003085657585031165,0.0002578890760627239
boot15,cv4,total_tree_len,0.00025562745771616035,0.00028548488417937936
boot15,cv4,rcv,0.00023650047983633668,0.00043091605723944527
boot15,cv4,gap_var_pos2,0.00022471069742774423,0.0003084973477598462
boot15,cv4,singletons,0.0002158606812779186,0.00031076044145485405
boot15,cv4,nheaders,0.00020648855315925793,0.0001729897546287723
boot15,cv4,entropy,0.0001754507437653262,0.0005362173930730362
boot15,cv4,gap_mean,0.00015804245768481342,0.00015383435575569817
boot15,cv4,gc_var,0.00014158405819492278,0.00044481731500650837
boot15,cv4,gc_mean_pos2,0.00013795099039130788,0.0006152965617847267
boot15,cv4,nogap_prop,0.00013268008055542345,0.00024339664542423058
boot15,cv4,gap_mean_pos2,0.00012835240455184375,0.00019663122556308384
boot15,cv4,treeness_o_rcv,0.00012283634934180082,0.0004368063771656658
boot15,cv4,patterns,9.241928374828595e-05,0.00015816250746883366
boot15,cv4,gap_var_pos1,7.186964646737238e-05,0.00015665854599502147
boot15,cv4,pi_mean,6.560423018832126e-05,0.0001396947001490118
boot15,cv4,vars,6.161958195630202e-05,0.00020300539833354952
boot15,cv4,gc_var_pos3,3.8853813025062356e-05,0.0001377644748278641
boot15,cv4,gap_mean_pos1,1.3266821872701395e-05,0.0003421354505344521
boot15,cv4,coeffVar_len,1.045010644545874e-05,0.0002852888288502968
boot15,cv4,LB_std,9.841153677218883e-07,0.00015693070409783795
boot15,cv4,gap_var_pos3,-3.251977189710903e-06,0.0001593451693296971
boot15,cv4,gap_mean_pos3,-2.482810539749067e-05,0.00021362954555447498
boot15,cv4,ter_len_var,-2.5019801565913242e-05,8.170397787901469e-05
boot15,cv4,saturation,-2.535385999087189e-05,0.0001774247852294784
boot15,cv4,gap_var,-5.5836694176163856e-05,0.0002756373674209933
boot15,cv4,ter_len_mean,-8.984424462985128e-05,0.00032722860950479515
boot15,cv4,supp_mean,-0.00010291769287595342,0.00017271412873713976
boot15,cv4,gc_mean_pos1,-0.00010347850090426353,0.0002810614361875269
boot15,cv4,gc_mean,-0.00014467452894008747,0.00018846875966780215
boot15,cv4,inter_len_var,-0.00016061543967475653,0.0001720456530747209
boot15,cv4,pi_std,-0.00018122835971196626,0.000479497770174044
boot15,cv4,seq_len,-0.0001834233970392317,0.00011440232723219266
boot15,cv4,gc_var_pos2,-0.0003058836383906456,0.00022816918261024793
boot15,cv4,pis,-0.0004476378548477834,0.0004373631438671048
boot16,cv1,gc_mean_pos3,0.0025730024424801055,0.0010649207056962237
boot16,cv1,nheaders,0.0017627782088094385,0.0006657948441783676
boot16,cv1,gc_var_pos3,0.0017275662781405937,0.0007181776425987605
boot16,cv1,LB_std,0.0011114848690967948,0.001181523645299749
boot16,cv1,ter_len_mean,0.0010419908269157978,0.0005385663130599626
boot16,cv1,gc_mean_pos2,0.0010071121020295774,0.0006757225557398552
boot16,cv1,gap_mean_pos1,0.0009749053447303474,0.0005358151984710517
boot16,cv1,gap_var_pos1,0.0007185001374774498,0.0006084911647086749
boot16,cv1,treeness_o_rcv,0.0007046031443399859,0.0006900720626376307
boot16,cv1,seq_len,0.00048131054904433353,0.00030572605213543435
boot16,cv1,gap_var_pos2,0.00039417648801596,0.0005085801569441476
boot16,cv1,gc_var,0.0003746517504372836,0.0002187768369890654
boot16,cv1,supp_mean,0.0003688839136815676,0.00026864932151463385
boot16,cv1,inter_len_var,0.00033184635966187467,0.00023296274183313108
boot16,cv1,patterns,0.00032722848869518067,0.00031105788763904283
boot16,cv1,total_tree_len,0.0003026003463637453,0.0004971123583112326
boot16,cv1,gc_mean,0.0002883786884827806,0.00021834853750694744
boot16,cv1,saturation,0.0002518794877239264,0.00034782576478596455
boot16,cv1,gap_var,0.00021222257797371801,0.0001990616086594468
boot16,cv1,rcv,0.00015835122191403816,0.00020280801506726548
boot16,cv1,entropy,0.0001455056504248342,0.00037489460312605953
boot16,cv1,singletons,0.00013980490086111812,0.00013963904113347482
boot16,cv1,invariants,0.00013772531644360735,0.0006752106705055598
boot16,cv1,ter_len_var,0.00013180869470722043,0.00032801312702033754
boot16,cv1,pi_mean,7.85303395787966e-05,0.0002908076045645312
boot16,cv1,inter_len_mean,7.387949204251843e-05,0.00013651049891598774
boot16,cv1,treeness,3.8881174843666545e-05,0.00025275508482117576
boot16,cv1,pi_std,2.4230990217809777e-05,0.00022433492370564469
boot16,cv1,seq_len_nogap,-4.86302980808595e-07,0.000504218145215894
boot16,cv1,gap_var_pos3,-2.1325370092770135e-06,0.00037666998851057265
boot16,cv1,gc_var_pos2,-2.7317851274899495e-06,0.0002729491353711183
boot16,cv1,vars,-6.595069859954936e-05,0.00025283758404284236
boot16,cv1,gap_mean_pos3,-0.00015267301315434662,0.0005275425875552822
boot16,cv1,pis,-0.00016866119889825503,0.00045271026291356044
boot16,cv1,gc_mean_pos1,-0.00025649868333339917,0.0002511337750622058
boot16,cv1,gc_var_pos1,-0.00028458102202910185,0.0007607810035675011
boot16,cv1,gap_mean_pos2,-0.00031803686658114533,0.0004897321976599218
boot16,cv1,gap_mean,-0.00039952601912657054,0.00026169344509091347
boot16,cv1,nogap_prop,-0.0005556309880821155,0.0004480286177691384
boot16,cv1,coeffVar_len,-0.0006530912390087523,0.0007757752471535292
boot16,cv2,invariants,0.0006719232012463146,0.0006836836269509811
boot16,cv2,gap_var_pos2,0.0004190166271043565,0.00042574104295328854
boot16,cv2,seq_len_nogap,0.0003618636936847006,0.00033365804969102573
boot16,cv2,gap_mean_pos3,0.00033947956614697946,0.00018831055418016534
boot16,cv2,gap_mean_pos2,0.0002639551555771363,0.0003490149660201593
boot16,cv2,total_tree_len,0.00023236575503420245,0.00021427679070434754
boot16,cv2,nogap_prop,0.0002229443082199134,0.00018566564340283611
boot16,cv2,gc_mean_pos1,0.00020895463629489006,0.00014965504534040938
boot16,cv2,rcv,0.00018300440210657464,0.00016184823357772154
boot16,cv2,gap_var_pos1,0.000181340483170791,0.00017414963312530133
boot16,cv2,singletons,0.00017745147974305693,0.0003724683603272648
boot16,cv2,treeness_o_rcv,0.0001765994028962932,0.0002232796713656806
boot16,cv2,gc_mean_pos2,0.00016882414237388052,0.00020259374949858057
boot16,cv2,entropy,0.00015708062956720128,0.00016083864359031503
boot16,cv2,pis,0.00015582956023119196,0.00042763247011775836
boot16,cv2,treeness,0.00015471061724575935,0.0002140097495715423
boot16,cv2,gc_var_pos1,0.00015325646424658266,0.00019548507371229803
boot16,cv2,supp_mean,0.00015112571220395486,0.00013178513019048422
boot16,cv2,LB_std,0.00014759112931041012,0.0003266753476389749
boot16,cv2,vars,0.00013762242482929677,0.0003892104731752342
boot16,cv2,gc_mean,0.00013391619532182486,0.00022717117175849975
boot16,cv2,gap_var_pos3,0.000122086161418829,0.00010540793718771426
boot16,cv2,gc_var_pos3,0.00011123889774242182,0.00037617679320076325
boot16,cv2,gc_var_pos2,9.526352045594836e-05,0.0001769113369755906
boot16,cv2,gap_var,9.441631020978364e-05,0.00017502000230054988
boot16,cv2,inter_len_var,8.560399550352843e-05,0.00013664857722910122
boot16,cv2,saturation,8.516707548039668e-05,0.00019238173285576225
boot16,cv2,pi_std,8.167755911809779e-05,0.00011942083122198785
boot16,cv2,patterns,7.036792027278652e-05,0.00014845663637290496
boot16,cv2,pi_mean,6.520123653059082e-05,0.00011832212837544078
boot16,cv2,ter_len_mean,5.975290199287151e-05,9.244538218840945e-05
boot16,cv2,gap_mean,5.884457759524203e-05,0.00018060884576420177
boot16,cv2,gc_mean_pos3,3.3734359339632756e-05,0.00023810288472883194
boot16,cv2,ter_len_var,6.745459100543361e-07,0.00011717029616643494
boot16,cv2,coeffVar_len,-1.914732314358958e-05,6.207888568168054e-05
boot16,cv2,gc_var,-6.575638440930911e-05,0.0002632496153546858
boot16,cv2,nheaders,-0.00014230501372654373,0.00021656630974260368
boot16,cv2,seq_len,-0.0001802611150021774,0.00013833532586197874
boot16,cv2,gap_mean_pos1,-0.00019753373859744629,0.000108082922713453
boot16,cv2,inter_len_mean,-0.00020248472486533234,0.00029402508219479226
boot16,cv3,gc_mean_pos3,0.0011640721462773647,0.0008006499287131973
boot16,cv3,nogap_prop,0.0008434295124208871,0.0006128185478888614
boot16,cv3,gc_var_pos3,0.0006444267827967556,0.0005508659164684153
boot16,cv3,singletons,0.0006283103267800459,0.0004964084399526732
